method_name,variant_name,image_name,bhattacharyya_distance,wasserstein_distance,gradient_magnitude_similarity,edge_preservation_f1,local_contrast_ratio,background_uniformity,mask_foreground_background_contrast,artifact_circularity_score,composite_score,sigmas,subtract_mode,radii,orders,robust,sigma_clip,max_iters,fitting_modes,get_darkfield,smoothness_flatfield,epsilon,autosegment,autosegment_margin,max_iterations,max_reweight_iterations,max_reweight_iterations_baseline,model_cache_dirname
basicpy,basicpy__v17__hm_0,"Aufnahme-01_0,5Mio_nach_24h.jpg",1.850885634930686,0.24770483386237174,0.7184375524520874,0.04404608160920524,10.753267041429728,2.2002168789159056,,0.02965216579374982,0.41569785190984043,,,,,,,,ladmap,False,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v18__hm_1,"Aufnahme-01_0,5Mio_nach_24h.jpg",4.313638465070219,0.33536046725930646,0.5550066232681274,0.02908121886220383,15.926992295246295,0.25705402140874356,,0.037141375411706666,0.34318699914077005,,,,,,,,ladmap,False,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v19__hm_0,"Aufnahme-01_0,5Mio_nach_24h.jpg",1.850885634930686,0.24770483386237174,0.7184375524520874,0.04404608160920524,10.753267041429728,2.2002168789159056,,0.02965216579374982,0.41569785190984043,,,,,,,,ladmap,True,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v20__hm_1,"Aufnahme-01_0,5Mio_nach_24h.jpg",4.313638465070219,0.33536046725930646,0.5550066232681274,0.02908121886220383,15.926992295246295,0.25705402140874356,,0.037141375411706666,0.34318699914077005,,,,,,,,ladmap,True,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v21__hm_0,"Aufnahme-01_0,5Mio_nach_24h.jpg",1.850885634930686,0.24770483386237174,0.7184375524520874,0.04404608160920524,10.753267041429728,2.2002168789159056,,0.02965216579374982,0.41569785190984043,,,,,,,,ladmap,True,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v22__hm_1,"Aufnahme-01_0,5Mio_nach_24h.jpg",4.313638465070219,0.33536046725930646,0.5550066232681274,0.02908121886220383,15.926992295246295,0.25705402140874356,,0.037141375411706666,0.34318699914077005,,,,,,,,ladmap,True,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v23__hm_0,"Aufnahme-01_0,5Mio_nach_24h.jpg",1.850885634930686,0.24770483386237174,0.7184375524520874,0.04404608160920524,10.753267041429728,2.2002168789159056,,0.02965216579374982,0.41569785190984043,,,,,,,,ladmap,True,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v24__hm_1,"Aufnahme-01_0,5Mio_nach_24h.jpg",4.313638465070219,0.33536046725930646,0.5550066232681274,0.02908121886220383,15.926992295246295,0.25705402140874356,,0.037141375411706666,0.34318699914077005,,,,,,,,ladmap,True,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
gaussian_background,gaussian_background__v1__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,4.313639518005274,0.3353603704017587,0.6046710014343262,0.0841955672158754,8.171971439131395,0.25718418850248254,,0.036133956171283114,0.35550492019838353,10.0,subtract,,,,,,,,,,,,,,,
gaussian_background,gaussian_background__v2__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,4.313639518005274,0.3353603704017587,0.6046710014343262,0.0841955672158754,8.171971439131395,0.25718418850248254,,0.036133956171283114,0.35550492019838353,20.0,subtract,,,,,,,,,,,,,,,
gaussian_background,gaussian_background__v3__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,4.313639518005274,0.3353603704017587,0.6046710014343262,0.0841955672158754,8.171971439131395,0.25718418850248254,,0.036133956171283114,0.35550492019838353,30.0,subtract,,,,,,,,,,,,,,,
gaussian_background,gaussian_background__v4__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,4.313639518005274,0.3353603704017587,0.6046710014343262,0.0841955672158754,8.171971439131395,0.25718418850248254,,0.036133956171283114,0.35550492019838353,40.0,subtract,,,,,,,,,,,,,,,
morphological_opening,morphological_opening__v1__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,2.379953547369154,0.29306351649574935,0.6867066621780396,0.08148826369226735,11.983073289091902,0.5282210402548857,,0.03133638429921707,0.3985404938715164,,subtract,15.0,,,,,,,,,,,,,,
morphological_opening,morphological_opening__v2__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,2.379953547369154,0.29306351649574935,0.6867066621780396,0.08148826369226735,11.983073289091902,0.5282210402548857,,0.03133638429921707,0.3985404938715164,,subtract,25.0,,,,,,,,,,,,,,
morphological_opening,morphological_opening__v3__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,2.379953547369154,0.29306351649574935,0.6867066621780396,0.08148826369226735,11.983073289091902,0.5282210402548857,,0.03133638429921707,0.3985404938715164,,subtract,35.0,,,,,,,,,,,,,,
morphological_opening,morphological_opening__v4__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,2.379953547369154,0.29306351649574935,0.6867066621780396,0.08148826369226735,11.983073289091902,0.5282210402548857,,0.03133638429921707,0.3985404938715164,,subtract,50.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v1__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.8202527353751754,0.2529454930918291,0.8120182752609253,0.2620633631191764,5.57450130203982,2.267093462400729,,0.02307245014365126,0.45360884928403844,,subtract,50.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v2__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,2.530098663409991,0.2802598996204324,0.48462432622909546,0.054811307829243865,10.523739830756778,0.38842941688142085,,0.029320191891946096,0.368607195872175,,subtract,50.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v3__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.8202527353751754,0.2529454930918291,0.8120182752609253,0.2620633631191764,5.57450130203982,2.267093462400729,,0.02307245014365126,0.45360884928403844,,subtract,75.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v4__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,2.530098663409991,0.2802598996204324,0.48462432622909546,0.054811307829243865,10.523739830756778,0.38842941688142085,,0.029320191891946096,0.368607195872175,,subtract,75.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v5__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.8202527353751754,0.2529454930918291,0.8120182752609253,0.2620633631191764,5.57450130203982,2.267093462400729,,0.02307245014365126,0.45360884928403844,,subtract,100.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v6__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,2.530098663409991,0.2802598996204324,0.48462432622909546,0.054811307829243865,10.523739830756778,0.38842941688142085,,0.029320191891946096,0.368607195872175,,subtract,100.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v7__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.8202527353751754,0.2529454930918291,0.8120182752609253,0.2620633631191764,5.57450130203982,2.267093462400729,,0.02307245014365126,0.45360884928403844,,subtract,125.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v8__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,2.530098663409991,0.2802598996204324,0.48462432622909546,0.054811307829243865,10.523739830756778,0.38842941688142085,,0.029320191891946096,0.368607195872175,,subtract,125.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v9__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.8202527353751754,0.2529454930918291,0.8120182752609253,0.2620633631191764,5.57450130203982,2.267093462400729,,0.02307245014365126,0.45360884928403844,,subtract,150.0,,,,,,,,,,,,,,
rolling_ball,rolling_ball__v10__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,2.530098663409991,0.2802598996204324,0.48462432622909546,0.054811307829243865,10.523739830756778,0.38842941688142085,,0.029320191891946096,0.368607195872175,,subtract,150.0,,,,,,,,,,,,,,
polynomial_fit,polynomial_fit__v1__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,3.459227541577166,0.292700856749434,0.6357638239860535,0.08851203050423176,8.10007426953759,0.33628309346411994,,0.029335276744648774,0.3719699004560335,,subtract,,2.0,True,2.5,5.0,,,,,,,,,,
polynomial_fit,polynomial_fit__v2__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,3.459227541577166,0.292700856749434,0.6357638239860535,0.08851203050423176,8.10007426953759,0.33628309346411994,,0.029335276744648774,0.3719699004560335,,subtract,,3.0,True,2.5,5.0,,,,,,,,,,
basicpy,basicpy__v1__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.7577857423199001,0.25012356706429273,0.7310346364974976,0.13595085733424161,6.814882615835413,2.166265657762944,,0.025920059482856306,0.43164834704717886,,,,,,,,approximate,False,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v2__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,4.2620224250948695,0.33146848884643987,0.6005354523658752,0.08405358806812092,8.061335805764285,0.26160073867262396,,0.03555880826605994,0.3556743389256405,,,,,,,,approximate,False,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v3__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.7577857423199001,0.25012356706429273,0.7310346364974976,0.13595085733424161,6.814882615835413,2.166265657762944,,0.025920059482856306,0.43164834704717886,,,,,,,,approximate,False,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v4__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,4.2620224250948695,0.33146848884643987,0.6005354523658752,0.08405358806812092,8.061335805764285,0.26160073867262396,,0.03555880826605994,0.3556743389256405,,,,,,,,approximate,False,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v5__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.7577857423199001,0.25012356706429273,0.7310346364974976,0.13595085733424161,6.814882615835413,2.166265657762944,,0.025920059482856306,0.43164834704717886,,,,,,,,approximate,False,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v6__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,4.2620224250948695,0.33146848884643987,0.6005354523658752,0.08405358806812092,8.061335805764285,0.26160073867262396,,0.03555880826605994,0.3556743389256405,,,,,,,,approximate,False,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v7__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.7577857423199001,0.25012356706429273,0.7310346364974976,0.13595085733424161,6.814882615835413,2.166265657762944,,0.025920059482856306,0.43164834704717886,,,,,,,,approximate,True,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v8__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,4.2620224250948695,0.33146848884643987,0.6005354523658752,0.08405358806812092,8.061335805764285,0.26160073867262396,,0.03555880826605994,0.3556743389256405,,,,,,,,approximate,True,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v9__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.7577857423199001,0.25012356706429273,0.7310346364974976,0.13595085733424161,6.814882615835413,2.166265657762944,,0.025920059482856306,0.43164834704717886,,,,,,,,approximate,True,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v10__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,4.2620224250948695,0.33146848884643987,0.6005354523658752,0.08405358806812092,8.061335805764285,0.26160073867262396,,0.03555880826605994,0.3556743389256405,,,,,,,,approximate,True,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v11__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.7577857423199001,0.25012356706429273,0.7310346364974976,0.13595085733424161,6.814882615835413,2.166265657762944,,0.025920059482856306,0.43164834704717886,,,,,,,,approximate,True,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v12__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,4.2620224250948695,0.33146848884643987,0.6005354523658752,0.08405358806812092,8.061335805764285,0.26160073867262396,,0.03555880826605994,0.3556743389256405,,,,,,,,approximate,True,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v13__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.7577857423199001,0.25012356706429273,0.7310346364974976,0.13595085733424161,6.814882615835413,2.166265657762944,,0.025920059482856306,0.43164834704717886,,,,,,,,ladmap,False,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v14__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,4.2620224250948695,0.33146848884643987,0.6005354523658752,0.08405358806812092,8.061335805764285,0.26160073867262396,,0.03555880826605994,0.3556743389256405,,,,,,,,ladmap,False,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v15__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.7577857423199001,0.25012356706429273,0.7310346364974976,0.13595085733424161,6.814882615835413,2.166265657762944,,0.025920059482856306,0.43164834704717886,,,,,,,,ladmap,False,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v16__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,4.2620224250948695,0.33146848884643987,0.6005354523658752,0.08405358806812092,8.061335805764285,0.26160073867262396,,0.03555880826605994,0.3556743389256405,,,,,,,,ladmap,False,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v17__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.7577857423199001,0.25012356706429273,0.7310346364974976,0.13595085733424161,6.814882615835413,2.166265657762944,,0.025920059482856306,0.43164834704717886,,,,,,,,ladmap,False,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v18__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,4.2620224250948695,0.33146848884643987,0.6005354523658752,0.08405358806812092,8.061335805764285,0.26160073867262396,,0.03555880826605994,0.3556743389256405,,,,,,,,ladmap,False,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v19__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.7577857423199001,0.25012356706429273,0.7310346364974976,0.13595085733424161,6.814882615835413,2.166265657762944,,0.025920059482856306,0.43164834704717886,,,,,,,,ladmap,True,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v20__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,4.2620224250948695,0.33146848884643987,0.6005354523658752,0.08405358806812092,8.061335805764285,0.26160073867262396,,0.03555880826605994,0.3556743389256405,,,,,,,,ladmap,True,0.5,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v21__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.7577857423199001,0.25012356706429273,0.7310346364974976,0.13595085733424161,6.814882615835413,2.166265657762944,,0.025920059482856306,0.43164834704717886,,,,,,,,ladmap,True,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v22__hm_1,Aufnahme-01_2Mio_nach_24h.jpg,4.2620224250948695,0.33146848884643987,0.6005354523658752,0.08405358806812092,8.061335805764285,0.26160073867262396,,0.03555880826605994,0.3556743389256405,,,,,,,,ladmap,True,1.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
basicpy,basicpy__v23__hm_0,Aufnahme-01_2Mio_nach_24h.jpg,1.7577857423199001,0.25012356706429273,0.7310346364974976,0.13595085733424161,6.814882615835413,2.166265657762944,,0.025920059482856306,0.43164834704717886,,,,,,,,ladmap,True,2.0,0.1,True,10.0,250.0,8.0,5.0,.basicpy_models
