epoch,train_loss,train_dice,train_iou,val_loss,val_dice,val_iou,lr,seconds
20,0.27235768584068865,0.9013057290576398,0.8209782913327217,1.027732253074646,0.6156485714018345,0.4542663171887398,0.0009046039886902867,150.66527605056763
21,0.2719760868931189,0.9013693281449378,0.8212688979692757,0.9354224354028702,0.6909219771623611,0.5337459705770016,0.0008951824286816577,150.65470790863037
22,0.2636887686094269,0.9043466439470649,0.8259371034801006,0.34726968314498663,0.8732638470828533,0.7769007794559002,0.0008853713647665071,150.30696535110474
23,0.2591777319321409,0.9059005291201174,0.8285356066189706,0.3596276640892029,0.8695373721420765,0.7705284431576729,0.0008751804792804149,151.197651386261
24,0.25658238877076656,0.9063302637077868,0.8293490512296557,0.9789201803505421,0.6549956351518631,0.5069380048662424,0.0008646198293969954,149.88154196739197
25,0.2542991464724764,0.9072824222967029,0.8308445778675377,2.56083857268095,0.44085078965872526,0.29524185275658965,0.0008536998372026807,150.56066370010376
26,0.2534405328333378,0.907986783888191,0.8318987675011158,0.8393472023308277,0.6848687864840031,0.5241985786706209,0.0008424312794113804,150.38686895370483
27,0.2551055053481832,0.907101159915328,0.8304978497326374,1.016240332275629,0.6283301040530205,0.4776215460151434,0.0008308252767291644,149.99837040901184
28,0.25199018022976816,0.908534724265337,0.8329539387486875,0.7073086928576231,0.7671467773616314,0.6284595988690853,0.0008188932828794708,149.5393545627594
29,0.250493461615406,0.908514425624162,0.8329186057671905,0.795184139162302,0.7047834359109402,0.5641136318445206,0.0008066470732996621,150.1882553100586
30,0.24762855330482125,0.9094408745877445,0.834449028596282,0.37212115060538054,0.8648635037243366,0.7631864324212074,0.0007940987335200907,150.04276418685913
31,0.24659581237938255,0.9098219349980354,0.8350878548808396,0.47736408188939095,0.8311303034424782,0.7130300849676132,0.0007812606472371396,150.13983511924744
32,0.2418621478136629,0.9112364985048771,0.8374430676922202,0.32864108122885227,0.8818591050803661,0.7904367558658123,0.0007681454840920091,150.7327606678009
33,0.2428821853827685,0.9104928281158209,0.8364336048252881,3.448528081178665,0.4457752639427781,0.3002139269374311,0.0007547661871673109,149.75067567825317
34,0.24531070864759386,0.9103595810011029,0.8359684878960252,0.5482722651213408,0.8361375145614147,0.7206977345049381,0.0007411359602138072,149.42149376869202
35,0.2397178988903761,0.911799281835556,0.8384964289143682,0.7347800210118294,0.7221182081848383,0.5782831236720085,0.000727268254619904,151.4840910434723
36,0.23983967525418848,0.9115466405637562,0.8380978978239,0.42461337707936764,0.8388906866312027,0.724966861307621,0.0007131767561367542,150.92830181121826
37,0.23640666191931814,0.9129148521460593,0.8403680883347988,3.0434017181396484,0.4455048982053995,0.29932791693136096,0.0006988753713720732,149.90307664871216
38,0.2314094838220626,0.915253589861095,0.8441200270317495,0.5650304704904556,0.8083466552197933,0.6809817887842655,0.000684378214065997,150.68832397460938
39,0.23189094848930836,0.9145691148005426,0.8430345775559545,2.3962496891617775,0.4360370161011815,0.2902823006734252,0.0006696995911625234,150.986074924469
40,0.22880187549162656,0.9155139289796352,0.8446927201002836,0.5688478462398052,0.7793348282575607,0.6400458514690399,0.0006548539886902865,150.81771636009216
41,0.22868421871680766,0.9151489548385143,0.8440959062427282,0.46775550581514835,0.8202067092061043,0.6976117268204689,0.0006398560574665953,151.67952752113342
42,0.22603719972539693,0.9163049748167396,0.8461461258120835,3.553842231631279,0.4375952947884798,0.2924207900650799,0.0006247205986388451,150.21822905540466
43,0.22432972234673798,0.917337931226939,0.8478098171763122,0.36714292131364346,0.8683140501379967,0.7686150968074799,0.0006094625490775733,149.8486180305481
44,0.21732991968747228,0.9200932746753097,0.8524082684889436,0.3421269003301859,0.8726875074207783,0.7758490219712257,0.0005940969666355698,149.92419981956482
45,0.21650077996309847,0.9200495309196413,0.852370647713542,0.49286899715662,0.8084240294992924,0.686500359326601,0.0005786390152875956,149.15425825119019
46,0.21573152276687324,0.9200202161446214,0.8524597645737231,1.0232941806316376,0.7004701681435108,0.5448209084570408,0.0005631039501653703,149.03872656822205
47,0.2099015680141747,0.9226280767470598,0.8566893660463393,0.7164017278701067,0.6940332241356373,0.5329724941402674,0.0005475071025025981,148.68350553512573
48,0.2071021927986294,0.9236218435689807,0.8584564663469791,0.3580178078263998,0.8754895254969597,0.7793962545692921,0.0005318638645048923,149.0980625152588
49,0.20367364480625838,0.9248950346373022,0.8606384987942874,1.3789557591080666,0.6036411840468645,0.4559166133403778,0.0005161896741595253,150.46695709228516
50,0.2025301317917183,0.9250452038832009,0.8609359716065228,1.4272030368447304,0.5355868767946959,0.37003432493656874,0.0005005000000000002,149.61253666877747
51,0.19924143352545798,0.926196348387748,0.86292714625597,0.854627188295126,0.679485248401761,0.5241518672555685,0.0004848103258404751,149.15940833091736
52,0.19970657024532557,0.9261108008213341,0.8627190068364143,0.5147719494998455,0.8162511102855206,0.6910679265856743,0.0004691361354951082,149.67069339752197
53,0.19566619989927858,0.9277276392094791,0.8655121643096209,0.9780287332832813,0.658967599272728,0.5093081146478653,0.00045349289749740224,150.02697849273682
54,0.1914571398519911,0.9291074420325458,0.8679392002522945,0.41666486859321594,0.8683763854205608,0.7689046934247017,0.0004378960498346302,149.43515491485596
55,0.1899847620516084,0.9302519178017974,0.8698291294276714,1.5127552263438702,0.6018906906247139,0.44517224468290806,0.0004223609847124048,150.10424423217773
56,0.18430665880441666,0.9318639263510704,0.872679881285876,0.37015824019908905,0.8713053166866302,0.773635994642973,0.0004069030333644307,149.15509676933289
57,0.18108218756970018,0.9330591559410095,0.8747338275425136,0.6780169680714607,0.7777950316667557,0.6530718803405762,0.0003915374509224273,148.75186467170715
58,0.17922927514882758,0.9340322907082736,0.8764508594758809,0.8979572504758835,0.7055088058114052,0.5467512775212526,0.0003762794013611551,149.10273694992065
59,0.17758573562605307,0.9344811788760126,0.8772651753388345,1.235463909804821,0.6075130291283131,0.4519281229004264,0.00036114394253340513,150.32186913490295
60,0.17155674449168146,0.9366554976440966,0.8810605779290199,0.4654531031847,0.8535781688988209,0.7461477406322956,0.000346146011309714,149.80469179153442
61,0.1693554323283024,0.937412231694907,0.882435760460794,0.7500966023653746,0.7515265755355358,0.6214875895529985,0.00033130040883747703,150.77233052253723
62,0.16665238281711936,0.9387359484098852,0.8847072273492813,4.077980652451515,0.45983272045850754,0.3115103836171329,0.0003166217859340036,150.4067234992981
63,0.16315012250561267,0.9401867068372667,0.8872827305458486,0.36408690456300974,0.8817443400621414,0.7894924208521843,0.0003021246286279271,150.69498991966248
64,0.16010910726618022,0.9412173312157393,0.8891070713289082,1.723265565931797,0.5770808458328247,0.4251330830156803,0.00028782324386324626,151.2325713634491
65,0.15725281776394695,0.9421279490925372,0.8907265309244394,0.35802245140075684,0.879561610519886,0.786499161273241,0.00027373174538009644,149.56012392044067
66,0.15519152890192345,0.9431045674718916,0.8924634545110166,0.39448270574212074,0.8615194521844387,0.7577836252748966,0.00025986403978619317,150.0727663040161
67,0.15336537105031312,0.9436745382845402,0.8935012686997652,4.01328756660223,0.48934553377330303,0.34321785531938076,0.00024623381283268956,149.0420594215393
68,0.1499546852428466,0.9450864428654313,0.8959822724573314,0.3403238747268915,0.8849715627729893,0.794887013733387,0.00023285451590799108,149.7941291332245
69,0.14677520043915138,0.9463785071857274,0.8983127186074853,0.40718184038996696,0.8682382889091969,0.7686261460185051,0.00021973935276286074,150.0019645690918
70,0.14449809287907556,0.9469562890008092,0.8993660295382142,0.4126685466617346,0.8602429665625095,0.7563160471618176,0.00020690126647990976,150.01188850402832
71,0.14294602448353544,0.947391199413687,0.9001634130254388,0.7050096429884434,0.7732270937412977,0.6474581696093082,0.00019435292670033822,149.5430498123169
72,0.1399088838370517,0.9488806575536728,0.9028399921953678,0.46588182635605335,0.845427718013525,0.7338720746338367,0.0001821067171205295,149.52091550827026
73,0.1386304124025628,0.9491564594209194,0.9033343293704093,0.35426680091768503,0.8842218518257141,0.7936631552875042,0.000170174723270836,149.69252681732178
74,0.1371009580907412,0.9495986816473305,0.9041384784504771,0.37396737188100815,0.873319786041975,0.7765171639621258,0.00015856872058862001,149.94884657859802
75,0.13437797816004604,0.9508024826645851,0.9063052632845938,0.4930952154099941,0.8466111198067665,0.7359234467148781,0.00014730016279731957,149.76508212089539
76,0.13253469864139333,0.9514577398076653,0.9074985571205616,0.383820004761219,0.8712762854993343,0.7733442485332489,0.00013638017060300508,150.34711837768555
77,0.13156068150419742,0.9516431726515293,0.9078408847562969,0.4111288655549288,0.8619350753724575,0.7589360661804676,0.00012581952071958545,151.4786422252655
78,0.1294821894261986,0.9525259216316044,0.9094342025928199,0.36758559197187424,0.8777750767767429,0.7838098779320717,0.00011562863523349334,151.71168684959412
79,0.1282243991154246,0.9530721963383257,0.910416308324784,0.4873447809368372,0.8424379602074623,0.7315930500626564,0.00010581757131834266,149.72804379463196
80,0.1263860787730664,0.9536858987994492,0.9115493129938841,0.3635367155075073,0.8805473074316978,0.788177665323019,9.639601130971382e-05,150.57352900505066
81,0.1259055567206815,0.9538100501522422,0.9118151036091149,0.3915240364149213,0.8746327348053455,0.7784018740057945,8.737325314985643e-05,150.69781875610352
82,0.12467720662243664,0.9542534011416137,0.91258026054129,0.37388261035084724,0.8807805106043816,0.788213349878788,7.875820121174359e-05,150.38599228858948
83,0.12366725516039878,0.9547535222955048,0.9134962605312467,0.4355931170284748,0.863645002245903,0.7618053779006004,7.05593575115301e-05,150.54207634925842
84,0.12274001602781937,0.9551314716227353,0.9141897121444345,0.36301976162940264,0.881661169230938,0.7897645980119705,6.278481331809015e-05,150.618097782135
85,0.12094125367002562,0.9558904869481921,0.9155709585174918,0.3736210521310568,0.8806630931794643,0.7881932891905308,5.54422411679103e-05,150.24741387367249
86,0.1207341353292577,0.95593093149364,0.9156493409536779,0.3670974336564541,0.8793393149971962,0.7861927971243858,4.853888729322334e-05,150.4599313735962
87,0.11958397587295622,0.9563778922893107,0.9164547543041408,0.36484978441148996,0.8820874057710171,0.7905696928501129,4.2081564470851536e-05,150.421795129776
88,0.11964450747473165,0.9562420463189483,0.9162308243103325,0.372759991325438,0.8818105719983578,0.78991574421525,3.6076645298818454e-05,150.1171202659607
89,0.11849776114104316,0.9567090636119246,0.9170765331946313,0.370196295902133,0.8820497952401638,0.7902619950473309,3.053005590736439e-05,151.4787609577179
90,0.11830113676842302,0.9569024341180921,0.9174375948496163,0.3755684420466423,0.8814245387911797,0.7894405014812946,2.5447270110570814e-05,151.23938274383545
91,0.11766696913400665,0.9570222073234618,0.9176488616503775,0.377791540697217,0.881400465965271,0.7893361561000347,2.0833304004366997e-05,150.0890121459961
92,0.11678346351254731,0.9575770981609821,0.9186643729917705,0.3748420746996999,0.8816659450531006,0.7896332889795303,1.6692711016248837e-05,150.96937775611877
93,0.11716822348535061,0.9572080718353391,0.9179902356117964,0.37963509652763605,0.8812025226652622,0.7890203408896923,1.3029577411595715e-05,150.69439244270325
94,0.11665657185949385,0.9574043834581971,0.9183543142862618,0.37346561904996634,0.8812081776559353,0.7889841720461845,9.847518261019987e-06,150.55622053146362
95,0.11646303406450897,0.9575819261372089,0.9186797086149454,0.3723309561610222,0.8826945349574089,0.7913974970579147,7.14967387272874e-06,151.06720423698425
96,0.11656660278094932,0.957518910523504,0.9185645040124655,0.37825985345989466,0.8809459358453751,0.7886121273040771,4.9387066934183575e-06,150.4939043521881
97,0.116294507519342,0.9575965157710016,0.9186941576190293,0.3711145194247365,0.8818805292248726,0.7901091054081917,3.2167986807615425e-06,150.37354564666748
98,0.11599892878439277,0.9576437477953732,0.9187861559912562,0.3791692862287164,0.8807153888046741,0.7882600128650665,1.9856491500783564e-06,150.80767679214478
99,0.11597932921722531,0.9577219220809639,0.9189362563192844,0.37915854062885046,0.8813056536018848,0.7891702391207218,1.2464730973170658e-06,150.06254172325134
100,0.115948254999239,0.9576501320116222,0.9188091182149947,0.37898803874850273,0.881202157586813,0.789027851074934,1e-06,150.20843505859375
